2598.01 Nc [0.04,0.10,0.18,0.28,0.40] [0.02,0.24,0.50,0.79,1.10] [-0.63,-0.42,-0.19,0.08,0.37] [0.20,0.48,0.69,0.92,1.19] [2.74,2.93,3.11,3.35,3.60]	
2599.01 Sf [2.12,2.20,2.30,2.41,2.49] [1.93,2.07,5.47,5.48,5.48] [1.37,1.52,4.67,4.69,4.70] [-4.66,-4.37,-0.75,-0.37,-0.15] [0.06,0.27,3.82,4.07,4.21]	
2600.01 Nf [-0.02,0.04,0.18,0.50,0.95] [-0.20,0.12,0.52,1.09,2.62] [-0.38,-0.08,0.30,0.87,2.40] [-0.31,0.25,0.64,0.89,1.31] [2.61,2.86,3.06,3.33,3.83]	
2601.01 Nf [0.07,0.11,0.18,0.26,0.33] [0.07,0.27,0.50,0.77,1.05] [-0.27,-0.07,0.14,0.41,0.68] [0.27,0.49,0.69,0.93,1.19] [2.76,2.94,3.12,3.36,3.61]	
2602.01 Nv [0.12,0.16,0.21,0.27,0.33] [0.17,0.35,0.56,0.81,1.08] [-0.35,-0.17,0.03,0.28,0.54] [0.25,0.47,0.67,0.90,1.16] [2.76,2.94,3.13,3.36,3.61]	
2603.01 Nc [0.12,0.17,0.23,0.30,0.38] [0.18,0.37,0.59,0.86,1.14] [-0.68,-0.49,-0.28,-0.02,0.24] [0.18,0.42,0.64,0.88,1.14] [2.74,2.92,3.12,3.35,3.61]	
2604.01 Sc [0.47,0.91,1.53,1.82,1.91] [0.87,1.81,4.96,5.30,5.42] [0.38,1.31,4.38,4.63,4.71] [-0.85,0.01,0.67,1.24,1.79] [2.48,3.03,4.67,4.94,5.18]	
2605.01 Nf [0.10,0.13,0.16,0.20,0.23] [0.10,0.28,0.47,0.71,0.97] [0.05,0.22,0.40,0.64,0.89] [0.37,0.54,0.72,0.94,1.21] [2.79,2.96,3.13,3.36,3.62]	
2606.01 Sf [1.07,1.49,2.05,2.32,2.47] [1.95,2.20,5.35,5.48,5.48] [1.24,1.51,4.59,4.69,4.74] [-4.59,-0.97,-0.04,0.92,1.55] [0.11,2.75,4.25,4.79,5.09]	
2607.01 Nc [0.16,0.21,0.27,0.35,0.43] [0.24,0.43,0.67,0.93,1.21] [0.11,0.30,0.53,0.79,1.06] [0.09,0.34,0.59,0.83,1.10] [2.69,2.89,3.11,3.34,3.60]	
2608.01 Tv [-0.08,-0.00,0.08,0.22,0.38] [-0.40,-0.07,0.28,0.66,1.00] [-0.74,-0.44,-0.11,0.23,0.55] [0.28,0.52,0.71,0.93,1.26] [2.67,2.87,3.05,3.30,3.59]	
2609.01 Nf [-0.00,0.04,0.11,0.20,0.32] [-0.15,0.09,0.34,0.65,0.96] [-0.54,-0.30,-0.07,0.22,0.53] [0.34,0.55,0.73,0.94,1.23] [2.74,2.92,3.09,3.32,3.60]	
2610.01 Nc [0.04,0.11,0.22,0.37,0.51] [0.04,0.29,0.58,0.90,1.24] [-0.65,-0.41,-0.15,0.15,0.46] [0.04,0.36,0.63,0.88,1.16] [2.69,2.90,3.10,3.33,3.59]	
2610.02 Nc [0.14,0.21,0.32,0.46,0.60] [0.24,0.46,0.74,1.05,1.40] [-0.67,-0.47,-0.21,0.07,0.38] [-0.10,0.22,0.52,0.79,1.07] [2.62,2.86,3.08,3.32,3.58]	
2611.01 Nf [0.16,0.20,0.24,0.28,0.32] [0.22,0.41,0.61,0.86,1.12] [0.08,0.26,0.46,0.70,0.97] [0.22,0.43,0.64,0.87,1.13] [2.74,2.93,3.13,3.36,3.62]	
2612.01 Tc [-0.35,-0.32,-0.28,-0.23,-0.17] [-1.45,-1.23,-1.02,-0.78,-0.49] [-1.84,-1.63,-1.42,-1.18,-0.90] [0.25,0.41,0.56,0.72,0.91] [2.19,2.37,2.53,2.71,2.91]	
2612.02 Tc [-0.35,-0.31,-0.27,-0.22,-0.15] [-1.44,-1.22,-1.00,-0.76,-0.45] [-1.91,-1.69,-1.47,-1.22,-0.92] [0.25,0.42,0.57,0.73,0.91] [2.19,2.37,2.54,2.72,2.93]	
2613.01 Nc [0.35,0.40,0.45,0.52,0.62] [0.43,0.68,0.94,1.22,1.50] [-0.28,-0.04,0.21,0.48,0.76] [-0.21,0.04,0.30,0.57,0.83] [2.53,2.77,3.01,3.26,3.52]	
2614.01 Nv [0.13,0.19,0.27,0.35,0.44] [0.22,0.41,0.65,0.92,1.19] [-0.26,-0.06,0.15,0.42,0.68] [0.09,0.35,0.59,0.84,1.10] [2.69,2.90,3.10,3.34,3.59]	
2615.01 Nv [0.11,0.16,0.23,0.32,0.43] [0.16,0.37,0.60,0.87,1.17] [-0.22,-0.03,0.18,0.44,0.72] [0.13,0.40,0.64,0.88,1.14] [2.71,2.92,3.12,3.35,3.60]	
2616.01 Sf [1.15,1.28,1.46,1.63,1.73] [1.99,3.46,4.88,5.09,5.22] [2.00,3.46,4.80,4.96,5.06] [-1.25,0.56,1.09,1.42,1.65] [2.32,4.02,4.88,5.04,5.16]	
2617.01 Nv [0.11,0.16,0.21,0.26,0.33] [0.16,0.35,0.56,0.81,1.08] [-0.26,-0.08,0.11,0.36,0.62] [0.25,0.47,0.67,0.91,1.16] [2.76,2.94,3.13,3.36,3.61]	
2618.01 Nf [0.02,0.07,0.14,0.23,0.35] [-0.05,0.17,0.41,0.71,1.03] [-0.55,-0.34,-0.11,0.18,0.48] [0.29,0.53,0.72,0.94,1.22] [2.76,2.93,3.10,3.34,3.60]	
2619.01 Nv [0.22,0.27,0.34,0.42,0.53] [0.31,0.51,0.76,1.04,1.33] [-0.05,0.15,0.39,0.65,0.93] [-0.04,0.22,0.48,0.74,1.01] [2.62,2.84,3.07,3.31,3.57]	
2620.01 Sc [0.52,0.83,1.43,1.84,1.99] [0.92,1.59,4.86,5.31,5.46] [0.37,1.04,4.24,4.61,4.70] [-0.85,-0.10,0.60,1.27,1.84] [2.47,2.95,4.62,4.95,5.19]	
2621.01 Nf [0.23,0.29,0.36,0.46,0.58] [0.33,0.54,0.80,1.09,1.40] [-0.17,0.03,0.28,0.55,0.84] [-0.10,0.17,0.44,0.70,0.98] [2.60,2.82,3.06,3.30,3.56]	
2622.01 Tf [-0.00,0.04,0.09,0.16,0.29] [-0.15,0.06,0.30,0.59,0.92] [-0.13,0.07,0.29,0.59,0.90] [0.37,0.57,0.74,0.96,1.25] [2.74,2.92,3.08,3.32,3.60]	
2623.01 Tv [-0.07,-0.03,0.02,0.08,0.17] [-0.40,-0.17,0.07,0.38,0.71] [-0.89,-0.67,-0.42,-0.13,0.19] [0.40,0.57,0.74,0.95,1.30] [2.65,2.83,3.01,3.24,3.58]	
2624.01 Nv [0.48,0.51,0.56,0.63,0.70] [0.59,0.86,1.13,1.40,1.68] [-0.28,-0.02,0.23,0.50,0.77] [-0.36,-0.10,0.16,0.41,0.68] [2.48,2.73,2.98,3.22,3.48]	
2625.01 Nv [0.10,0.15,0.21,0.28,0.37] [0.15,0.34,0.56,0.82,1.10] [-0.18,0.00,0.21,0.46,0.73] [0.21,0.45,0.66,0.90,1.16] [2.74,2.93,3.12,3.36,3.61]	
2626.01 Tc [-0.04,0.02,0.08,0.14,0.21] [-0.28,0.01,0.26,0.54,0.85] [-0.67,-0.42,-0.19,0.07,0.36] [0.41,0.58,0.74,0.96,1.26] [2.72,2.90,3.07,3.31,3.59]	
2627.01 Nv [0.20,0.26,0.34,0.43,0.53] [0.31,0.50,0.77,1.05,1.34] [-0.21,-0.01,0.22,0.49,0.77] [-0.04,0.21,0.48,0.74,1.01] [2.62,2.84,3.07,3.31,3.57]	
2628.01 Tv [-0.02,0.02,0.08,0.16,0.24] [-0.23,0.01,0.27,0.57,0.87] [-0.51,-0.26,-0.01,0.27,0.56] [0.39,0.57,0.73,0.95,1.24] [2.73,2.90,3.07,3.31,3.59]	
2629.01 Nf [0.11,0.16,0.22,0.31,0.42] [0.17,0.36,0.59,0.86,1.15] [-0.28,-0.10,0.10,0.37,0.65] [0.15,0.42,0.64,0.88,1.15] [2.72,2.92,3.12,3.35,3.61]	
2630.01 Tf [-0.30,-0.24,-0.17,-0.08,0.03] [-1.21,-0.94,-0.64,-0.25,0.34] [-1.58,-1.33,-1.04,-0.67,-0.08] [0.30,0.47,0.63,0.80,1.25] [2.32,2.51,2.70,2.93,3.44]	
2631.01 Nc [0.06,0.09,0.13,0.17,0.22] [0.02,0.20,0.39,0.64,0.91] [-0.73,-0.55,-0.37,-0.11,0.14] [0.40,0.57,0.73,0.96,1.23] [2.79,2.95,3.11,3.35,3.61]	
2632.01 Tv [-0.04,0.01,0.09,0.18,0.27] [-0.29,-0.00,0.29,0.60,0.91] [-0.83,-0.56,-0.28,0.01,0.31] [0.37,0.56,0.73,0.95,1.25] [2.71,2.90,3.07,3.31,3.59]	
2633.01 Nf [0.14,0.20,0.29,0.39,0.51] [0.23,0.43,0.68,0.97,1.28] [-0.49,-0.29,-0.05,0.21,0.50] [0.01,0.30,0.56,0.82,1.09] [2.66,2.88,3.09,3.33,3.59]	
2634.01 Nv [0.28,0.32,0.37,0.43,0.50] [0.35,0.56,0.81,1.07,1.34] [-0.20,0.00,0.24,0.50,0.77] [-0.06,0.18,0.42,0.68,0.94] [2.60,2.82,3.05,3.30,3.55]	
2635.01 Nv [0.03,0.09,0.17,0.25,0.33] [-0.00,0.23,0.48,0.76,1.05] [-0.65,-0.42,-0.20,0.06,0.34] [0.28,0.50,0.70,0.92,1.19] [2.76,2.94,3.11,3.35,3.61]	
2636.01 Tc [-0.25,-0.21,-0.17,-0.12,-0.06] [-1.06,-0.85,-0.64,-0.39,0.13] [-1.45,-1.24,-1.03,-0.78,-0.27] [0.31,0.47,0.63,0.79,1.22] [2.36,2.53,2.70,2.89,3.35]	
2637.01 Tc [-0.04,0.00,0.06,0.13,0.21] [-0.30,-0.05,0.20,0.50,0.81] [-0.69,-0.44,-0.19,0.09,0.40] [0.41,0.58,0.74,0.95,1.27] [2.70,2.88,3.05,3.29,3.58]	
2638.01 Nc [0.10,0.15,0.21,0.28,0.42] [0.15,0.34,0.56,0.83,1.14] [-0.11,0.06,0.27,0.54,0.83] [0.18,0.45,0.67,0.90,1.17] [2.74,2.93,3.12,3.36,3.61]	
2639.01 Nc [0.18,0.25,0.33,0.44,0.57] [0.30,0.50,0.77,1.05,1.37] [-0.36,-0.16,0.08,0.36,0.66] [-0.07,0.21,0.49,0.76,1.04] [2.62,2.85,3.08,3.32,3.58]	
2639.02 Sc [0.32,0.70,1.53,1.98,2.18] [0.62,1.34,4.95,5.44,5.48] [0.30,1.02,4.57,4.94,4.98] [-0.79,-0.12,0.43,1.12,1.75] [2.49,2.97,4.46,4.88,5.16]	
2641.01 Tc [-0.19,-0.13,-0.06,0.04,0.17] [-0.80,-0.54,-0.22,0.22,0.64] [-1.13,-0.88,-0.58,-0.15,0.25] [0.36,0.53,0.70,0.89,1.34] [2.50,2.69,2.89,3.13,3.56]	
2642.01 Nf [0.33,0.38,0.45,0.55,0.67] [0.42,0.68,0.95,1.23,1.54] [-0.16,0.08,0.34,0.62,0.92] [-0.24,0.03,0.31,0.58,0.84] [2.53,2.77,3.02,3.27,3.52]	
2643.01 Nv [0.09,0.14,0.19,0.25,0.34] [0.12,0.31,0.52,0.78,1.06] [-0.32,-0.14,0.05,0.31,0.58] [0.27,0.49,0.69,0.92,1.19] [2.76,2.94,3.12,3.36,3.61]	
2644.01 Nf [0.11,0.15,0.18,0.22,0.25] [0.14,0.32,0.51,0.75,1.01] [0.07,0.24,0.42,0.66,0.92] [0.34,0.53,0.71,0.94,1.19] [2.79,2.96,3.14,3.37,3.62]	
2645.01 Nf [0.12,0.16,0.22,0.30,0.45] [0.17,0.36,0.59,0.86,1.15] [-0.05,0.12,0.34,0.60,0.89] [0.14,0.42,0.65,0.88,1.14] [2.73,2.93,3.12,3.35,3.60]	
2646.01 Sf [0.83,1.02,1.25,1.41,1.52] [1.44,2.10,3.97,4.84,4.97] [1.43,2.08,3.95,4.74,4.85] [-1.24,-0.45,1.17,1.54,1.98] [2.31,2.86,4.79,5.09,5.28]	
2647.01 Nv [0.08,0.13,0.18,0.25,0.39] [0.10,0.29,0.51,0.78,1.08] [-0.35,-0.16,0.04,0.30,0.60] [0.23,0.49,0.69,0.92,1.18] [2.76,2.94,3.12,3.35,3.61]	
2648.01 Nf [0.16,0.20,0.27,0.35,0.42] [0.24,0.43,0.66,0.92,1.20] [0.07,0.26,0.48,0.73,1.00] [0.10,0.35,0.59,0.83,1.09] [2.69,2.90,3.11,3.34,3.59]	
2649.01 Nv [0.03,0.08,0.14,0.23,0.34] [-0.03,0.19,0.42,0.71,1.00] [-0.47,-0.26,-0.04,0.23,0.51] [0.30,0.53,0.71,0.94,1.21] [2.76,2.94,3.11,3.34,3.60]	
2650.01 Tv [0.02,0.06,0.10,0.14,0.19] [-0.10,0.10,0.30,0.56,0.84] [-0.60,-0.40,-0.21,0.03,0.31] [0.42,0.58,0.74,0.96,1.24] [2.76,2.93,3.09,3.32,3.59]	
2650.02 Tv [-0.07,-0.02,0.01,0.06,0.11] [-0.41,-0.18,0.04,0.31,0.65] [-0.69,-0.46,-0.24,0.01,0.35] [0.41,0.57,0.74,0.94,1.31] [2.64,2.83,3.00,3.22,3.57]	
2651.01 Nf [0.30,0.34,0.38,0.43,0.49] [0.37,0.58,0.83,1.08,1.35] [-0.00,0.20,0.44,0.69,0.95] [-0.06,0.16,0.41,0.66,0.93] [2.59,2.81,3.05,3.29,3.54]	
2652.01 Nv [0.24,0.27,0.32,0.41,0.51] [0.31,0.51,0.75,1.02,1.31] [-0.25,-0.05,0.18,0.45,0.73] [-0.01,0.24,0.49,0.74,1.01] [2.64,2.85,3.07,3.32,3.57]	
2653.01 Nf [0.15,0.19,0.25,0.32,0.41] [0.22,0.41,0.63,0.89,1.17] [-0.05,0.12,0.33,0.59,0.86] [0.14,0.39,0.62,0.86,1.12] [2.71,2.91,3.12,3.35,3.60]	
2654.01 Nv [0.18,0.23,0.30,0.38,0.49] [0.27,0.46,0.70,0.97,1.27] [-0.27,-0.07,0.15,0.41,0.69] [0.02,0.29,0.54,0.80,1.06] [2.65,2.87,3.09,3.33,3.58]	
2655.01 Nv [0.22,0.25,0.29,0.34,0.40] [0.28,0.47,0.69,0.95,1.21] [-0.28,-0.09,0.12,0.37,0.63] [0.10,0.32,0.55,0.79,1.05] [2.68,2.88,3.09,3.33,3.59]	
2656.01 Nc [0.05,0.11,0.18,0.27,0.39] [0.03,0.26,0.50,0.79,1.10] [-0.42,-0.21,0.01,0.28,0.58] [0.21,0.47,0.69,0.92,1.18] [2.74,2.93,3.11,3.35,3.60]	
2657.01 Tc [-0.29,-0.25,-0.21,-0.17,-0.12] [-1.21,-1.01,-0.80,-0.58,-0.27] [-1.60,-1.39,-1.18,-0.96,-0.66] [0.28,0.44,0.60,0.76,0.99] [2.29,2.46,2.63,2.80,3.04]	
2658.01 Nc [0.08,0.11,0.16,0.22,0.29] [0.07,0.26,0.47,0.73,1.00] [-0.47,-0.29,-0.08,0.17,0.43] [0.32,0.52,0.71,0.94,1.20] [2.78,2.95,3.12,3.36,3.61]	
2659.01 Nf [0.12,0.20,0.28,0.38,0.47] [0.21,0.42,0.67,0.95,1.24] [-0.64,-0.44,-0.20,0.06,0.34] [0.03,0.31,0.57,0.83,1.09] [2.66,2.88,3.10,3.33,3.59]	
2660.01 Nv [0.30,0.36,0.44,0.54,0.66] [0.40,0.64,0.92,1.22,1.52] [-0.20,0.02,0.29,0.57,0.86] [-0.21,0.05,0.33,0.60,0.88] [2.55,2.78,3.02,3.27,3.53]	
2661.01 Nf [0.01,0.09,0.43,0.64,0.81] [-0.04,0.29,0.86,1.32,1.72] [-0.78,-0.47,0.05,0.48,0.85] [-0.36,-0.00,0.41,0.78,1.12] [2.53,2.80,3.03,3.27,3.56]	
2662.01 Tv [-0.23,-0.18,-0.13,-0.07,-0.00] [-0.99,-0.74,-0.48,-0.20,0.34] [-1.03,-0.80,-0.57,-0.29,0.25] [0.33,0.50,0.66,0.83,1.38] [2.40,2.59,2.77,2.97,3.53]	
2663.01 Tc [-0.23,-0.18,-0.12,-0.04,0.05] [-0.96,-0.72,-0.45,-0.09,0.44] [-1.42,-1.19,-0.94,-0.59,-0.06] [0.34,0.50,0.66,0.84,1.36] [2.42,2.60,2.79,3.01,3.54]	
2664.01 Nv [0.26,0.30,0.35,0.41,0.47] [0.33,0.54,0.77,1.04,1.31] [-0.26,-0.06,0.17,0.42,0.69] [-0.01,0.21,0.46,0.71,0.97] [2.62,2.83,3.06,3.30,3.55]	
2665.01 Tf [-0.20,-0.14,-0.07,0.02,0.13] [-0.85,-0.57,-0.25,0.16,0.59] [-1.03,-0.77,-0.47,-0.07,0.35] [0.35,0.53,0.69,0.88,1.35] [2.48,2.67,2.88,3.11,3.56]	
2666.01 Nc [0.22,0.27,0.32,0.40,0.52] [0.31,0.50,0.75,1.01,1.32] [-0.41,-0.22,0.01,0.27,0.56] [-0.01,0.25,0.49,0.75,1.01] [2.63,2.85,3.07,3.31,3.56]	
2667.01 Nf [0.14,0.19,0.26,0.35,0.47] [0.23,0.41,0.65,0.92,1.21] [0.00,0.19,0.42,0.68,0.96] [0.08,0.35,0.60,0.84,1.11] [2.68,2.90,3.11,3.34,3.59]	
2668.01 Nv [0.12,0.15,0.18,0.22,0.27] [0.14,0.32,0.51,0.76,1.02] [0.03,0.20,0.40,0.64,0.90] [0.33,0.52,0.70,0.93,1.19] [2.79,2.96,3.14,3.37,3.63]	
2669.01 Sf [1.47,1.52,1.58,1.66,1.76] [4.86,4.94,5.03,5.13,5.25] [3.87,3.93,4.00,4.07,4.16] [0.66,0.87,1.02,1.15,1.26] [4.66,4.77,4.85,4.93,5.00]	
2670.01 Sf [1.26,1.30,1.37,1.44,1.52] [1.93,2.86,4.77,4.88,4.98] [0.98,1.92,3.77,3.86,3.93] [-1.40,-0.26,1.35,1.50,1.62] [2.21,3.27,5.00,5.09,5.16]	
2672.01 Nv [0.67,0.70,0.73,0.78,0.83] [0.87,1.14,1.41,1.67,1.93] [0.06,0.32,0.58,0.84,1.11] [-0.58,-0.31,-0.06,0.19,0.46] [2.41,2.67,2.92,3.17,3.43]	
2672.02 Nv [0.43,0.46,0.50,0.55,0.60] [0.51,0.77,1.02,1.28,1.54] [-0.19,0.05,0.30,0.56,0.83] [-0.25,-0.00,0.24,0.50,0.77] [2.51,2.75,3.00,3.25,3.51]	
2673.01 Nf [2.46,2.71,3.01,3.25,3.41] [1.91,2.03,2.10,2.16,2.25] [1.50,1.62,1.70,1.77,1.86] [-7.40,-6.91,-6.17,-5.29,-4.48] [-1.74,-1.41,-0.91,-0.33,0.21]	
2674.01 Nc [0.79,0.86,0.93,1.01,1.11] [1.20,1.52,1.97,4.01,4.40] [0.26,0.57,1.01,3.03,3.40] [-0.74,-0.42,-0.00,1.82,2.28] [2.43,2.73,3.13,5.05,5.46]	
2674.02 Nv [-0.03,0.03,0.11,0.18,0.28] [-0.23,0.05,0.32,0.62,0.93] [-0.75,-0.47,-0.21,0.07,0.36] [0.36,0.56,0.73,0.95,1.24] [2.73,2.91,3.08,3.32,3.59]	
2674.03 Nv [-0.02,0.03,0.11,0.19,0.28] [-0.22,0.06,0.33,0.63,0.93] [-0.52,-0.24,0.00,0.29,0.57] [0.36,0.55,0.73,0.95,1.25] [2.73,2.91,3.09,3.33,3.60]	
2675.01 Nv [0.29,0.31,0.35,0.39,0.44] [0.33,0.54,0.77,1.03,1.29] [-0.08,0.11,0.35,0.60,0.85] [0.00,0.22,0.46,0.71,0.96] [2.62,2.83,3.06,3.31,3.55]	
2675.02 Tc [-0.04,-0.01,0.02,0.06,0.11] [-0.33,-0.12,0.08,0.33,0.67] [-0.52,-0.32,-0.11,0.13,0.46] [0.41,0.58,0.74,0.95,1.30] [2.67,2.85,3.02,3.23,3.58]	
2676.01 Nf [0.63,0.70,0.80,0.94,1.09] [0.92,1.23,1.55,2.26,4.30] [-0.01,0.27,0.59,1.21,3.27] [-0.67,-0.37,-0.06,0.41,2.15] [2.41,2.68,2.97,3.45,5.36]	
2677.01 Nc [0.66,0.73,0.93,1.03,1.12] [1.04,1.40,1.93,3.96,4.40] [0.08,0.43,0.93,2.95,3.37] [-0.72,-0.39,0.06,1.74,2.25] [2.44,2.73,3.14,4.98,5.44]	
2678.01 Nv [0.20,0.23,0.26,0.30,0.35] [0.26,0.44,0.65,0.88,1.14] [-0.08,0.09,0.30,0.54,0.80] [0.18,0.39,0.60,0.83,1.09] [2.72,2.91,3.11,3.34,3.59]	
2679.01 Sc [1.27,1.45,1.85,2.21,2.41] [2.03,4.78,5.24,5.48,5.48] [1.02,3.78,4.18,4.35,4.39] [-4.36,-0.51,0.42,1.19,1.52] [0.27,3.95,4.56,4.93,5.10]	
2680.01 Nf [0.67,0.73,0.85,1.10,1.31] [0.99,1.32,1.70,3.70,4.69] [0.49,0.81,1.20,3.18,4.12] [-0.77,-0.39,-0.02,1.31,2.13] [2.41,2.71,3.03,4.61,5.35]	
2681.01 Nv [0.74,0.77,0.80,0.83,0.86] [0.99,1.25,1.51,1.77,2.04] [0.16,0.42,0.68,0.93,1.21] [-0.64,-0.38,-0.13,0.12,0.40] [2.40,2.66,2.91,3.16,3.44]	
2681.02 Nv [0.23,0.27,0.30,0.34,0.39] [0.30,0.48,0.70,0.95,1.22] [-0.27,-0.08,0.13,0.38,0.64] [0.09,0.31,0.53,0.78,1.04] [2.67,2.87,3.09,3.33,3.58]	
2683.01 Nc [0.61,0.65,0.70,0.76,0.82] [0.82,1.09,1.35,1.62,1.89] [-0.02,0.25,0.51,0.76,1.03] [-0.53,-0.26,-0.00,0.24,0.51] [2.43,2.69,2.94,3.19,3.44]	
2684.01 Nf [0.28,0.35,0.44,0.54,0.64] [0.40,0.64,0.92,1.22,1.52] [-0.06,0.16,0.43,0.71,1.00] [-0.22,0.06,0.33,0.61,0.89] [2.54,2.78,3.02,3.27,3.53]	
2685.01 Nf [0.08,0.23,0.36,0.47,0.54] [0.17,0.48,0.77,1.07,1.38] [0.29,0.52,0.77,1.03,1.30] [-0.09,0.18,0.47,0.75,1.03] [2.60,2.83,3.06,3.30,3.56]	
2686.01 Nc [0.49,0.54,0.58,0.60,0.63] [0.61,0.87,1.14,1.39,1.64] [-0.25,0.00,0.26,0.51,0.76] [-0.35,-0.09,0.16,0.41,0.66] [2.47,2.73,2.98,3.23,3.48]	
2687.01 Tc [-0.17,-0.14,-0.11,-0.06,-0.02] [-0.82,-0.62,-0.41,-0.16,0.37] [-1.07,-0.88,-0.67,-0.43,0.11] [0.35,0.51,0.67,0.85,1.40] [2.46,2.64,2.81,3.00,3.55]	
2687.02 Tc [-0.06,-0.03,0.00,0.05,0.10] [-0.40,-0.20,0.01,0.28,0.62] [-0.88,-0.68,-0.46,-0.21,0.14] [0.41,0.57,0.73,0.94,1.32] [2.64,2.82,2.99,3.20,3.57]	
2688.01 Nv [0.61,0.66,0.71,0.75,0.78] [0.83,1.10,1.36,1.61,1.87] [0.56,0.82,1.07,1.32,1.58] [-0.53,-0.27,-0.01,0.24,0.49] [2.42,2.69,2.94,3.19,3.43]	
2689.01 Nc [2.58,3.38,3.67,3.81,3.94] [1.92,2.04,2.11,2.17,2.23] [1.04,1.15,1.23,1.30,1.37] [-8.98,-8.60,-8.16,-7.28,-4.92] [-2.80,-2.54,-2.24,-1.65,-0.08]	
2690.01 Nc [0.23,0.25,0.29,0.33,0.37] [0.28,0.47,0.68,0.93,1.19] [-0.07,0.11,0.32,0.57,0.83] [0.13,0.34,0.56,0.80,1.05] [2.69,2.88,3.10,3.33,3.59]	
2691.01 Nc [0.44,0.47,0.51,0.55,0.60] [0.51,0.77,1.03,1.29,1.55] [-0.23,0.02,0.27,0.52,0.78] [-0.27,-0.01,0.23,0.49,0.75] [2.50,2.75,3.00,3.25,3.50]	
2692.01 Nf [0.35,0.39,0.45,0.52,0.64] [0.43,0.67,0.94,1.22,1.50] [0.27,0.50,0.77,1.03,1.32] [-0.21,0.04,0.31,0.57,0.83] [2.53,2.77,3.02,3.26,3.51]	
2693.01 Tv [-0.11,-0.09,-0.07,-0.03,0.01] [-0.63,-0.44,-0.25,-0.02,0.45] [-0.91,-0.73,-0.54,-0.31,0.17] [0.37,0.53,0.70,0.88,1.39] [2.54,2.71,2.87,3.07,3.57]	
2693.02 Tv [-0.12,-0.10,-0.07,-0.04,0.01] [-0.67,-0.47,-0.28,-0.03,0.44] [-1.09,-0.90,-0.71,-0.47,0.01] [0.36,0.53,0.69,0.88,1.40] [2.52,2.70,2.87,3.06,3.57]	
2693.03 Tv [-0.10,-0.08,-0.06,-0.03,0.01] [-0.59,-0.40,-0.22,0.01,0.48] [-0.95,-0.76,-0.58,-0.35,0.11] [0.37,0.54,0.70,0.89,1.39] [2.55,2.73,2.89,3.09,3.58]	
2694.01 Nv [0.12,0.15,0.17,0.21,0.26] [0.14,0.32,0.50,0.75,1.05] [0.03,0.20,0.39,0.63,0.92] [0.32,0.53,0.71,0.94,1.19] [2.79,2.96,3.13,3.36,3.62]	
2694.02 Nc [0.16,0.18,0.21,0.24,0.29] [0.20,0.37,0.57,0.81,1.11] [-0.20,-0.03,0.16,0.40,0.69] [0.26,0.48,0.67,0.90,1.16] [2.77,2.95,3.13,3.36,3.62]	
2695.01 Sc [0.91,1.32,1.68,1.88,1.98] [1.78,4.66,5.14,5.37,5.47] [1.51,4.34,4.75,4.92,4.97] [-0.82,0.34,0.70,1.22,1.64] [2.59,4.48,4.70,4.94,5.14]	
2696.01 Nc [0.66,0.74,0.84,0.94,1.03] [0.98,1.28,1.60,2.74,4.31] [0.03,0.32,0.63,1.69,3.28] [-0.69,-0.40,-0.09,0.57,2.23] [2.41,2.68,2.96,3.75,5.41]	
2696.02 Nc [0.44,0.52,0.62,0.73,0.82] [0.63,0.92,1.23,1.52,1.82] [-0.20,0.07,0.35,0.63,0.92] [-0.47,-0.18,0.09,0.37,0.66] [2.46,2.71,2.97,3.21,3.47]	
2697.01 Sf [1.49,1.80,2.22,2.52,2.68] [1.94,2.08,5.22,5.48,5.48] [1.38,1.53,4.59,4.78,4.81] [-5.21,-4.70,-0.44,0.61,1.18] [-0.29,0.05,4.02,4.67,4.94]	
2698.01 Nv [0.46,0.49,0.55,0.61,0.68] [0.57,0.83,1.10,1.37,1.64] [-0.26,-0.00,0.25,0.52,0.80] [-0.33,-0.07,0.18,0.44,0.71] [2.48,2.74,2.98,3.24,3.49]	
2699.01 Nv [0.13,0.17,0.21,0.26,0.32] [0.17,0.36,0.57,0.81,1.07] [0.12,0.30,0.50,0.74,1.00] [0.26,0.47,0.67,0.91,1.16] [2.76,2.94,3.13,3.36,3.61]	
2700.01 Nc [0.15,0.25,0.57,1.22,1.58] [0.31,0.59,1.16,4.24,5.04] [0.30,0.58,1.16,4.21,4.89] [-0.67,-0.07,0.49,1.13,1.86] [2.50,2.82,3.13,4.84,5.19]	
2701.01 Nf [0.57,0.62,0.69,0.80,0.92] [0.78,1.07,1.35,1.67,2.79] [0.16,0.44,0.72,1.02,2.11] [-0.57,-0.28,-0.00,0.27,0.81] [2.43,2.69,2.94,3.21,3.86]	
2702.01 Sf [0.60,1.07,1.71,1.99,2.09] [1.11,2.61,5.17,5.45,5.48] [0.29,1.79,4.24,4.45,4.47] [-0.69,0.00,0.46,1.15,1.71] [2.56,3.37,4.56,4.89,5.15]	
2703.01 Nv [0.39,0.43,0.47,0.51,0.56] [0.46,0.70,0.96,1.22,1.49] [-0.37,-0.13,0.11,0.36,0.63] [-0.20,0.04,0.29,0.54,0.80] [2.52,2.77,3.01,3.26,3.51]	
